Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Denmark,DNK,2025-01-15 15:00:00,2025-01-15 16:00:00,99.92
Denmark,DNK,2025-01-15 16:00:00,2025-01-15 17:00:00,109.08
Denmark,DNK,2025-01-15 17:00:00,2025-01-15 18:00:00,115.57
Denmark,DNK,2025-01-15 18:00:00,2025-01-15 19:00:00,110.66
Denmark,DNK,2025-01-15 19:00:00,2025-01-15 20:00:00,103.15
Denmark,DNK,2025-01-15 20:00:00,2025-01-15 21:00:00,92.95
Denmark,DNK,2025-01-15 21:00:00,2025-01-15 22:00:00,89.49
Denmark,DNK,2025-01-15 22:00:00,2025-01-15 23:00:00,86.43
Denmark,DNK,2025-01-15 23:00:00,2025-01-16 00:00:00,81.75
Denmark,DNK,2025-01-16 00:00:00,2025-01-16 01:00:00,81.4
Denmark,DNK,2025-01-16 01:00:00,2025-01-16 02:00:00,80.07
Denmark,DNK,2025-01-16 02:00:00,2025-01-16 03:00:00,78.26
Denmark,DNK,2025-01-16 03:00:00,2025-01-16 04:00:00,77.59
Denmark,DNK,2025-01-16 04:00:00,2025-01-16 05:00:00,83.45
Denmark,DNK,2025-01-16 05:00:00,2025-01-16 06:00:00,105.81
Denmark,DNK,2025-01-16 06:00:00,2025-01-16 07:00:00,146.77
Denmark,DNK,2025-01-16 07:00:00,2025-01-16 08:00:00,201.1
Denmark,DNK,2025-01-16 08:00:00,2025-01-16 09:00:00,199.63
Denmark,DNK,2025-01-16 09:00:00,2025-01-16 10:00:00,184.76
Denmark,DNK,2025-01-16 10:00:00,2025-01-16 11:00:00,151.58
Denmark,DNK,2025-01-16 11:00:00,2025-01-16 12:00:00,131.28
Denmark,DNK,2025-01-16 12:00:00,2025-01-16 13:00:00,114.31
Denmark,DNK,2025-01-16 13:00:00,2025-01-16 14:00:00,115.43
Denmark,DNK,2025-01-16 14:00:00,2025-01-16 15:00:00,129.03
Denmark,DNK,2025-01-16 15:00:00,2025-01-16 16:00:00,135.56
Denmark,DNK,2025-01-16 16:00:00,2025-01-16 17:00:00,145.65
Denmark,DNK,2025-01-16 17:00:00,2025-01-16 18:00:00,129.7
Denmark,DNK,2025-01-16 18:00:00,2025-01-16 19:00:00,111.77
Denmark,DNK,2025-01-16 19:00:00,2025-01-16 20:00:00,95.49
Denmark,DNK,2025-01-16 20:00:00,2025-01-16 21:00:00,86.21
Denmark,DNK,2025-01-16 21:00:00,2025-01-16 22:00:00,82.04
Denmark,DNK,2025-01-16 22:00:00,2025-01-16 23:00:00,77.69
Denmark,DNK,2025-01-16 23:00:00,2025-01-17 00:00:00,68.64
Denmark,DNK,2025-01-17 00:00:00,2025-01-17 01:00:00,68.12
Denmark,DNK,2025-01-17 01:00:00,2025-01-17 02:00:00,67.23
Denmark,DNK,2025-01-17 02:00:00,2025-01-17 03:00:00,66.33
Denmark,DNK,2025-01-17 03:00:00,2025-01-17 04:00:00,66.09
Denmark,DNK,2025-01-17 04:00:00,2025-01-17 05:00:00,66.06
Denmark,DNK,2025-01-17 05:00:00,2025-01-17 06:00:00,68.39
Denmark,DNK,2025-01-17 06:00:00,2025-01-17 07:00:00,79.54
Denmark,DNK,2025-01-17 07:00:00,2025-01-17 08:00:00,96.0
Denmark,DNK,2025-01-17 08:00:00,2025-01-17 09:00:00,102.87
Denmark,DNK,2025-01-17 09:00:00,2025-01-17 10:00:00,106.91
Denmark,DNK,2025-01-17 10:00:00,2025-01-17 11:00:00,109.08
Denmark,DNK,2025-01-17 11:00:00,2025-01-17 12:00:00,117.71
Denmark,DNK,2025-01-17 12:00:00,2025-01-17 13:00:00,121.7
Denmark,DNK,2025-01-17 13:00:00,2025-01-17 14:00:00,121.74
Denmark,DNK,2025-01-17 14:00:00,2025-01-17 15:00:00,125.46
Denmark,DNK,2025-01-17 15:00:00,2025-01-17 16:00:00,128.56
Denmark,DNK,2025-01-17 16:00:00,2025-01-17 17:00:00,140.52
Denmark,DNK,2025-01-17 17:00:00,2025-01-17 18:00:00,123.59
Denmark,DNK,2025-01-17 18:00:00,2025-01-17 19:00:00,114.28
Denmark,DNK,2025-01-17 19:00:00,2025-01-17 20:00:00,109.8
Denmark,DNK,2025-01-17 20:00:00,2025-01-17 21:00:00,101.09
Denmark,DNK,2025-01-17 21:00:00,2025-01-17 22:00:00,94.28
Denmark,DNK,2025-01-17 22:00:00,2025-01-17 23:00:00,84.17
Denmark,DNK,2025-01-17 23:00:00,2025-01-18 00:00:00,81.33
Denmark,DNK,2025-01-18 00:00:00,2025-01-18 01:00:00,77.2
Denmark,DNK,2025-01-18 01:00:00,2025-01-18 02:00:00,75.29
Denmark,DNK,2025-01-18 02:00:00,2025-01-18 03:00:00,74.91
Denmark,DNK,2025-01-18 03:00:00,2025-01-18 04:00:00,77.57
Denmark,DNK,2025-01-18 04:00:00,2025-01-18 05:00:00,81.0
Denmark,DNK,2025-01-18 05:00:00,2025-01-18 06:00:00,91.33
Denmark,DNK,2025-01-18 06:00:00,2025-01-18 07:00:00,111.55
Denmark,DNK,2025-01-18 07:00:00,2025-01-18 08:00:00,125.89
Denmark,DNK,2025-01-18 08:00:00,2025-01-18 09:00:00,122.17
Denmark,DNK,2025-01-18 09:00:00,2025-01-18 10:00:00,110.9
Denmark,DNK,2025-01-18 10:00:00,2025-01-18 11:00:00,107.95
Denmark,DNK,2025-01-18 11:00:00,2025-01-18 12:00:00,93.55
Denmark,DNK,2025-01-18 12:00:00,2025-01-18 13:00:00,87.62
Denmark,DNK,2025-01-18 13:00:00,2025-01-18 14:00:00,86.43
Denmark,DNK,2025-01-18 14:00:00,2025-01-18 15:00:00,94.25
Denmark,DNK,2025-01-18 15:00:00,2025-01-18 16:00:00,99.52
Denmark,DNK,2025-01-18 16:00:00,2025-01-18 17:00:00,104.68
Denmark,DNK,2025-01-18 17:00:00,2025-01-18 18:00:00,103.26
Denmark,DNK,2025-01-18 18:00:00,2025-01-18 19:00:00,94.53
Denmark,DNK,2025-01-18 19:00:00,2025-01-18 20:00:00,86.97
Denmark,DNK,2025-01-18 20:00:00,2025-01-18 21:00:00,81.13
Denmark,DNK,2025-01-18 21:00:00,2025-01-18 22:00:00,77.43
Denmark,DNK,2025-01-18 22:00:00,2025-01-18 23:00:00,71.33
Denmark,DNK,2025-01-18 23:00:00,2025-01-19 00:00:00,68.4
Denmark,DNK,2025-01-19 00:00:00,2025-01-19 01:00:00,65.34
Denmark,DNK,2025-01-19 01:00:00,2025-01-19 02:00:00,64.05
Denmark,DNK,2025-01-19 02:00:00,2025-01-19 03:00:00,62.76
Denmark,DNK,2025-01-19 03:00:00,2025-01-19 04:00:00,63.32
Denmark,DNK,2025-01-19 04:00:00,2025-01-19 05:00:00,65.85
Denmark,DNK,2025-01-19 05:00:00,2025-01-19 06:00:00,75.74
Denmark,DNK,2025-01-19 06:00:00,2025-01-19 07:00:00,87.17
Denmark,DNK,2025-01-19 07:00:00,2025-01-19 08:00:00,104.14
Denmark,DNK,2025-01-19 08:00:00,2025-01-19 09:00:00,103.03
Denmark,DNK,2025-01-19 09:00:00,2025-01-19 10:00:00,95.43
Denmark,DNK,2025-01-19 10:00:00,2025-01-19 11:00:00,86.44
Denmark,DNK,2025-01-19 11:00:00,2025-01-19 12:00:00,77.61
Denmark,DNK,2025-01-19 12:00:00,2025-01-19 13:00:00,74.09
Denmark,DNK,2025-01-19 13:00:00,2025-01-19 14:00:00,75.91
Denmark,DNK,2025-01-19 14:00:00,2025-01-19 15:00:00,81.36
Denmark,DNK,2025-01-19 15:00:00,2025-01-19 16:00:00,92.93
Denmark,DNK,2025-01-19 16:00:00,2025-01-19 17:00:00,102.45
Denmark,DNK,2025-01-19 17:00:00,2025-01-19 18:00:00,96.64
Denmark,DNK,2025-01-19 18:00:00,2025-01-19 19:00:00,80.58
Denmark,DNK,2025-01-19 19:00:00,2025-01-19 20:00:00,74.74
Denmark,DNK,2025-01-19 20:00:00,2025-01-19 21:00:00,71.89
Denmark,DNK,2025-01-19 21:00:00,2025-01-19 22:00:00,69.47
Denmark,DNK,2025-01-19 22:00:00,2025-01-19 23:00:00,65.53
Denmark,DNK,2025-01-19 23:00:00,2025-01-20 00:00:00,66.64
Denmark,DNK,2025-01-20 00:00:00,2025-01-20 01:00:00,64.06
Denmark,DNK,2025-01-20 01:00:00,2025-01-20 02:00:00,64.15
Denmark,DNK,2025-01-20 02:00:00,2025-01-20 03:00:00,62.4
Denmark,DNK,2025-01-20 03:00:00,2025-01-20 04:00:00,62.43
Denmark,DNK,2025-01-20 04:00:00,2025-01-20 05:00:00,61.75
Denmark,DNK,2025-01-20 05:00:00,2025-01-20 06:00:00,63.3
Denmark,DNK,2025-01-20 06:00:00,2025-01-20 07:00:00,67.54
Denmark,DNK,2025-01-20 07:00:00,2025-01-20 08:00:00,74.82
Denmark,DNK,2025-01-20 08:00:00,2025-01-20 09:00:00,78.29
Denmark,DNK,2025-01-20 09:00:00,2025-01-20 10:00:00,72.53
Denmark,DNK,2025-01-20 10:00:00,2025-01-20 11:00:00,71.49
Denmark,DNK,2025-01-20 11:00:00,2025-01-20 12:00:00,68.57
Denmark,DNK,2025-01-20 12:00:00,2025-01-20 13:00:00,69.62
Denmark,DNK,2025-01-20 13:00:00,2025-01-20 14:00:00,73.39
Denmark,DNK,2025-01-20 14:00:00,2025-01-20 15:00:00,79.11
Denmark,DNK,2025-01-20 15:00:00,2025-01-20 16:00:00,88.76
Denmark,DNK,2025-01-20 16:00:00,2025-01-20 17:00:00,95.92
Denmark,DNK,2025-01-20 17:00:00,2025-01-20 18:00:00,100.39
Denmark,DNK,2025-01-20 18:00:00,2025-01-20 19:00:00,91.57
Denmark,DNK,2025-01-20 19:00:00,2025-01-20 20:00:00,80.0
Denmark,DNK,2025-01-20 20:00:00,2025-01-20 21:00:00,73.39
Denmark,DNK,2025-01-20 21:00:00,2025-01-20 22:00:00,70.42
Denmark,DNK,2025-01-20 22:00:00,2025-01-20 23:00:00,66.99
Denmark,DNK,2025-01-20 23:00:00,2025-01-21 00:00:00,59.7
Denmark,DNK,2025-01-21 00:00:00,2025-01-21 01:00:00,57.55
Denmark,DNK,2025-01-21 01:00:00,2025-01-21 02:00:00,55.15
Denmark,DNK,2025-01-21 02:00:00,2025-01-21 03:00:00,50.89
Denmark,DNK,2025-01-21 03:00:00,2025-01-21 04:00:00,48.51
Denmark,DNK,2025-01-21 04:00:00,2025-01-21 05:00:00,47.45
Denmark,DNK,2025-01-21 05:00:00,2025-01-21 06:00:00,45.53
Denmark,DNK,2025-01-21 06:00:00,2025-01-21 07:00:00,43.96
Denmark,DNK,2025-01-21 07:00:00,2025-01-21 08:00:00,51.36
Denmark,DNK,2025-01-21 08:00:00,2025-01-21 09:00:00,54.36
Denmark,DNK,2025-01-21 09:00:00,2025-01-21 10:00:00,46.06
Denmark,DNK,2025-01-21 10:00:00,2025-01-21 11:00:00,48.67
Denmark,DNK,2025-01-21 11:00:00,2025-01-21 12:00:00,38.48
Denmark,DNK,2025-01-21 12:00:00,2025-01-21 13:00:00,37.69
Denmark,DNK,2025-01-21 13:00:00,2025-01-21 14:00:00,44.3
Denmark,DNK,2025-01-21 14:00:00,2025-01-21 15:00:00,49.04
Denmark,DNK,2025-01-21 15:00:00,2025-01-21 16:00:00,49.83
Denmark,DNK,2025-01-21 16:00:00,2025-01-21 17:00:00,56.65
Denmark,DNK,2025-01-21 17:00:00,2025-01-21 18:00:00,61.45
Denmark,DNK,2025-01-21 18:00:00,2025-01-21 19:00:00,58.64
Denmark,DNK,2025-01-21 19:00:00,2025-01-21 20:00:00,51.5
Denmark,DNK,2025-01-21 20:00:00,2025-01-21 21:00:00,52.46
Denmark,DNK,2025-01-21 21:00:00,2025-01-21 22:00:00,50.39
Denmark,DNK,2025-01-21 22:00:00,2025-01-21 23:00:00,35.58
Denmark,DNK,2025-01-21 23:00:00,2025-01-22 00:00:00,33.22
Denmark,DNK,2025-01-22 00:00:00,2025-01-22 01:00:00,22.24
Denmark,DNK,2025-01-22 01:00:00,2025-01-22 02:00:00,18.62
Denmark,DNK,2025-01-22 02:00:00,2025-01-22 03:00:00,5.04
Denmark,DNK,2025-01-22 03:00:00,2025-01-22 04:00:00,5.06
Denmark,DNK,2025-01-22 04:00:00,2025-01-22 05:00:00,20.0
Denmark,DNK,2025-01-22 05:00:00,2025-01-22 06:00:00,40.5
Denmark,DNK,2025-01-22 06:00:00,2025-01-22 07:00:00,60.47
Denmark,DNK,2025-01-22 07:00:00,2025-01-22 08:00:00,66.48
Denmark,DNK,2025-01-22 08:00:00,2025-01-22 09:00:00,57.58
Denmark,DNK,2025-01-22 09:00:00,2025-01-22 10:00:00,61.55
Denmark,DNK,2025-01-22 10:00:00,2025-01-22 11:00:00,60.6
Denmark,DNK,2025-01-22 11:00:00,2025-01-22 12:00:00,56.92
Denmark,DNK,2025-01-22 12:00:00,2025-01-22 13:00:00,56.72
Denmark,DNK,2025-01-22 13:00:00,2025-01-22 14:00:00,58.23
Denmark,DNK,2025-01-22 14:00:00,2025-01-22 15:00:00,59.73
Denmark,DNK,2025-01-22 15:00:00,2025-01-22 16:00:00,59.99
Denmark,DNK,2025-01-22 16:00:00,2025-01-22 17:00:00,61.85
Denmark,DNK,2025-01-22 17:00:00,2025-01-22 18:00:00,61.03
Denmark,DNK,2025-01-22 18:00:00,2025-01-22 19:00:00,60.03
Denmark,DNK,2025-01-22 19:00:00,2025-01-22 20:00:00,59.6
Denmark,DNK,2025-01-22 20:00:00,2025-01-22 21:00:00,57.0
Denmark,DNK,2025-01-22 21:00:00,2025-01-22 22:00:00,44.9
Denmark,DNK,2025-01-22 22:00:00,2025-01-22 23:00:00,40.15
Denmark,DNK,2025-01-22 23:00:00,2025-01-23 00:00:00,16.09
Denmark,DNK,2025-01-23 00:00:00,2025-01-23 01:00:00,10.1
Denmark,DNK,2025-01-23 01:00:00,2025-01-23 02:00:00,9.37
Denmark,DNK,2025-01-23 02:00:00,2025-01-23 03:00:00,4.17
Denmark,DNK,2025-01-23 03:00:00,2025-01-23 04:00:00,10.22
Denmark,DNK,2025-01-23 04:00:00,2025-01-23 05:00:00,32.99
Denmark,DNK,2025-01-23 05:00:00,2025-01-23 06:00:00,46.95
Denmark,DNK,2025-01-23 06:00:00,2025-01-23 07:00:00,60.93
Denmark,DNK,2025-01-23 07:00:00,2025-01-23 08:00:00,61.9
Denmark,DNK,2025-01-23 08:00:00,2025-01-23 09:00:00,61.11
Denmark,DNK,2025-01-23 09:00:00,2025-01-23 10:00:00,59.97
Denmark,DNK,2025-01-23 10:00:00,2025-01-23 11:00:00,59.44
Denmark,DNK,2025-01-23 11:00:00,2025-01-23 12:00:00,52.43
Denmark,DNK,2025-01-23 12:00:00,2025-01-23 13:00:00,47.0
Denmark,DNK,2025-01-23 13:00:00,2025-01-23 14:00:00,54.63
Denmark,DNK,2025-01-23 14:00:00,2025-01-23 15:00:00,62.76
Denmark,DNK,2025-01-23 15:00:00,2025-01-23 16:00:00,66.29
Denmark,DNK,2025-01-23 16:00:00,2025-01-23 17:00:00,68.46
Denmark,DNK,2025-01-23 17:00:00,2025-01-23 18:00:00,66.78
Denmark,DNK,2025-01-23 18:00:00,2025-01-23 19:00:00,63.34
Denmark,DNK,2025-01-23 19:00:00,2025-01-23 20:00:00,60.46
Denmark,DNK,2025-01-23 20:00:00,2025-01-23 21:00:00,53.25
Denmark,DNK,2025-01-23 21:00:00,2025-01-23 22:00:00,43.68
Denmark,DNK,2025-01-23 22:00:00,2025-01-23 23:00:00,33.26
Denmark,DNK,2025-01-23 23:00:00,2025-01-24 00:00:00,12.13
Denmark,DNK,2025-01-24 00:00:00,2025-01-24 01:00:00,8.73
Denmark,DNK,2025-01-24 01:00:00,2025-01-24 02:00:00,7.32
Denmark,DNK,2025-01-24 02:00:00,2025-01-24 03:00:00,6.7
Denmark,DNK,2025-01-24 03:00:00,2025-01-24 04:00:00,6.31
Denmark,DNK,2025-01-24 04:00:00,2025-01-24 05:00:00,6.75
Denmark,DNK,2025-01-24 05:00:00,2025-01-24 06:00:00,18.62
Denmark,DNK,2025-01-24 06:00:00,2025-01-24 07:00:00,40.86
Denmark,DNK,2025-01-24 07:00:00,2025-01-24 08:00:00,50.07
Denmark,DNK,2025-01-24 08:00:00,2025-01-24 09:00:00,49.54
Denmark,DNK,2025-01-24 09:00:00,2025-01-24 10:00:00,50.1
Denmark,DNK,2025-01-24 10:00:00,2025-01-24 11:00:00,50.77
Denmark,DNK,2025-01-24 11:00:00,2025-01-24 12:00:00,39.33
Denmark,DNK,2025-01-24 12:00:00,2025-01-24 13:00:00,36.78
Denmark,DNK,2025-01-24 13:00:00,2025-01-24 14:00:00,45.04
Denmark,DNK,2025-01-24 14:00:00,2025-01-24 15:00:00,49.95
Denmark,DNK,2025-01-24 15:00:00,2025-01-24 16:00:00,50.8
Denmark,DNK,2025-01-24 16:00:00,2025-01-24 17:00:00,54.21
Denmark,DNK,2025-01-24 17:00:00,2025-01-24 18:00:00,53.32
Denmark,DNK,2025-01-24 18:00:00,2025-01-24 19:00:00,50.09
Denmark,DNK,2025-01-24 19:00:00,2025-01-24 20:00:00,42.18
Denmark,DNK,2025-01-24 20:00:00,2025-01-24 21:00:00,40.04
Denmark,DNK,2025-01-24 21:00:00,2025-01-24 22:00:00,42.01
Denmark,DNK,2025-01-24 22:00:00,2025-01-24 23:00:00,38.53
Denmark,DNK,2025-01-24 23:00:00,2025-01-25 00:00:00,44.16
Denmark,DNK,2025-01-25 00:00:00,2025-01-25 01:00:00,44.66
Denmark,DNK,2025-01-25 01:00:00,2025-01-25 02:00:00,43.13
Denmark,DNK,2025-01-25 02:00:00,2025-01-25 03:00:00,44.53
Denmark,DNK,2025-01-25 03:00:00,2025-01-25 04:00:00,45.82
Denmark,DNK,2025-01-25 04:00:00,2025-01-25 05:00:00,51.88
Denmark,DNK,2025-01-25 05:00:00,2025-01-25 06:00:00,58.54
Denmark,DNK,2025-01-25 06:00:00,2025-01-25 07:00:00,66.05
Denmark,DNK,2025-01-25 07:00:00,2025-01-25 08:00:00,89.02
Denmark,DNK,2025-01-25 08:00:00,2025-01-25 09:00:00,85.25
Denmark,DNK,2025-01-25 09:00:00,2025-01-25 10:00:00,81.35
Denmark,DNK,2025-01-25 10:00:00,2025-01-25 11:00:00,76.22
Denmark,DNK,2025-01-25 11:00:00,2025-01-25 12:00:00,73.15
Denmark,DNK,2025-01-25 12:00:00,2025-01-25 13:00:00,75.99
Denmark,DNK,2025-01-25 13:00:00,2025-01-25 14:00:00,84.98
Denmark,DNK,2025-01-25 14:00:00,2025-01-25 15:00:00,92.07
Denmark,DNK,2025-01-25 15:00:00,2025-01-25 16:00:00,101.38
Denmark,DNK,2025-01-25 16:00:00,2025-01-25 17:00:00,123.38
Denmark,DNK,2025-01-25 17:00:00,2025-01-25 18:00:00,115.54
Denmark,DNK,2025-01-25 18:00:00,2025-01-25 19:00:00,98.79
Denmark,DNK,2025-01-25 19:00:00,2025-01-25 20:00:00,91.07
Denmark,DNK,2025-01-25 20:00:00,2025-01-25 21:00:00,86.31
Denmark,DNK,2025-01-25 21:00:00,2025-01-25 22:00:00,80.43
Denmark,DNK,2025-01-25 22:00:00,2025-01-25 23:00:00,75.16
Denmark,DNK,2025-01-25 23:00:00,2025-01-26 00:00:00,62.8
Denmark,DNK,2025-01-26 00:00:00,2025-01-26 01:00:00,61.98
Denmark,DNK,2025-01-26 01:00:00,2025-01-26 02:00:00,58.49
Denmark,DNK,2025-01-26 02:00:00,2025-01-26 03:00:00,55.38
Denmark,DNK,2025-01-26 03:00:00,2025-01-26 04:00:00,50.6
Denmark,DNK,2025-01-26 04:00:00,2025-01-26 05:00:00,51.21
Denmark,DNK,2025-01-26 05:00:00,2025-01-26 06:00:00,56.91
Denmark,DNK,2025-01-26 06:00:00,2025-01-26 07:00:00,62.97
Denmark,DNK,2025-01-26 07:00:00,2025-01-26 08:00:00,64.94
Denmark,DNK,2025-01-26 08:00:00,2025-01-26 09:00:00,63.8
Denmark,DNK,2025-01-26 09:00:00,2025-01-26 10:00:00,61.22
Denmark,DNK,2025-01-26 10:00:00,2025-01-26 11:00:00,58.74
Denmark,DNK,2025-01-26 11:00:00,2025-01-26 12:00:00,52.28
Denmark,DNK,2025-01-26 12:00:00,2025-01-26 13:00:00,46.47
Denmark,DNK,2025-01-26 13:00:00,2025-01-26 14:00:00,49.28
Denmark,DNK,2025-01-26 14:00:00,2025-01-26 15:00:00,49.65
Denmark,DNK,2025-01-26 15:00:00,2025-01-26 16:00:00,52.25
Denmark,DNK,2025-01-26 16:00:00,2025-01-26 17:00:00,57.37
Denmark,DNK,2025-01-26 17:00:00,2025-01-26 18:00:00,54.85
Denmark,DNK,2025-01-26 18:00:00,2025-01-26 19:00:00,46.12
Denmark,DNK,2025-01-26 19:00:00,2025-01-26 20:00:00,43.73
Denmark,DNK,2025-01-26 20:00:00,2025-01-26 21:00:00,43.49
Denmark,DNK,2025-01-26 21:00:00,2025-01-26 22:00:00,42.72
Denmark,DNK,2025-01-26 22:00:00,2025-01-26 23:00:00,41.27
Denmark,DNK,2025-01-26 23:00:00,2025-01-27 00:00:00,40.64
Denmark,DNK,2025-01-27 00:00:00,2025-01-27 01:00:00,40.46
Denmark,DNK,2025-01-27 01:00:00,2025-01-27 02:00:00,40.85
Denmark,DNK,2025-01-27 02:00:00,2025-01-27 03:00:00,40.32
Denmark,DNK,2025-01-27 03:00:00,2025-01-27 04:00:00,41.08
Denmark,DNK,2025-01-27 04:00:00,2025-01-27 05:00:00,41.97
Denmark,DNK,2025-01-27 05:00:00,2025-01-27 06:00:00,42.56
Denmark,DNK,2025-01-27 06:00:00,2025-01-27 07:00:00,43.44
Denmark,DNK,2025-01-27 07:00:00,2025-01-27 08:00:00,46.75
Denmark,DNK,2025-01-27 08:00:00,2025-01-27 09:00:00,48.06
Denmark,DNK,2025-01-27 09:00:00,2025-01-27 10:00:00,53.38
Denmark,DNK,2025-01-27 10:00:00,2025-01-27 11:00:00,56.61
Denmark,DNK,2025-01-27 11:00:00,2025-01-27 12:00:00,55.84
Denmark,DNK,2025-01-27 12:00:00,2025-01-27 13:00:00,45.34
Denmark,DNK,2025-01-27 13:00:00,2025-01-27 14:00:00,51.42
Denmark,DNK,2025-01-27 14:00:00,2025-01-27 15:00:00,57.95
Denmark,DNK,2025-01-27 15:00:00,2025-01-27 16:00:00,58.93
Denmark,DNK,2025-01-27 16:00:00,2025-01-27 17:00:00,61.75
Denmark,DNK,2025-01-27 17:00:00,2025-01-27 18:00:00,61.31
Denmark,DNK,2025-01-27 18:00:00,2025-01-27 19:00:00,59.43
Denmark,DNK,2025-01-27 19:00:00,2025-01-27 20:00:00,58.21
Denmark,DNK,2025-01-27 20:00:00,2025-01-27 21:00:00,57.85
Denmark,DNK,2025-01-27 21:00:00,2025-01-27 22:00:00,57.73
Denmark,DNK,2025-01-27 22:00:00,2025-01-27 23:00:00,57.61
Denmark,DNK,2025-01-27 23:00:00,2025-01-28 00:00:00,66.77
Denmark,DNK,2025-01-28 00:00:00,2025-01-28 01:00:00,58.8
Denmark,DNK,2025-01-28 01:00:00,2025-01-28 02:00:00,58.26
Denmark,DNK,2025-01-28 02:00:00,2025-01-28 03:00:00,57.72
Denmark,DNK,2025-01-28 03:00:00,2025-01-28 04:00:00,57.87
Denmark,DNK,2025-01-28 04:00:00,2025-01-28 05:00:00,57.63
Denmark,DNK,2025-01-28 05:00:00,2025-01-28 06:00:00,57.72
Denmark,DNK,2025-01-28 06:00:00,2025-01-28 07:00:00,58.98
Denmark,DNK,2025-01-28 07:00:00,2025-01-28 08:00:00,59.2
Denmark,DNK,2025-01-28 08:00:00,2025-01-28 09:00:00,55.08
Denmark,DNK,2025-01-28 09:00:00,2025-01-28 10:00:00,51.16
Denmark,DNK,2025-01-28 10:00:00,2025-01-28 11:00:00,45.75
Denmark,DNK,2025-01-28 11:00:00,2025-01-28 12:00:00,41.58
Denmark,DNK,2025-01-28 12:00:00,2025-01-28 13:00:00,40.09
Denmark,DNK,2025-01-28 13:00:00,2025-01-28 14:00:00,50.65
Denmark,DNK,2025-01-28 14:00:00,2025-01-28 15:00:00,56.41
Denmark,DNK,2025-01-28 15:00:00,2025-01-28 16:00:00,57.93
Denmark,DNK,2025-01-28 16:00:00,2025-01-28 17:00:00,57.86
Denmark,DNK,2025-01-28 17:00:00,2025-01-28 18:00:00,57.33
Denmark,DNK,2025-01-28 18:00:00,2025-01-28 19:00:00,56.61
Denmark,DNK,2025-01-28 19:00:00,2025-01-28 20:00:00,44.23
Denmark,DNK,2025-01-28 20:00:00,2025-01-28 21:00:00,38.93
Denmark,DNK,2025-01-28 21:00:00,2025-01-28 22:00:00,36.58
Denmark,DNK,2025-01-28 22:00:00,2025-01-28 23:00:00,35.11
Denmark,DNK,2025-01-28 23:00:00,2025-01-29 00:00:00,36.03
Denmark,DNK,2025-01-29 00:00:00,2025-01-29 01:00:00,33.33
Denmark,DNK,2025-01-29 01:00:00,2025-01-29 02:00:00,33.93
Denmark,DNK,2025-01-29 02:00:00,2025-01-29 03:00:00,35.77
Denmark,DNK,2025-01-29 03:00:00,2025-01-29 04:00:00,38.01
Denmark,DNK,2025-01-29 04:00:00,2025-01-29 05:00:00,40.19
Denmark,DNK,2025-01-29 05:00:00,2025-01-29 06:00:00,42.52
Denmark,DNK,2025-01-29 06:00:00,2025-01-29 07:00:00,62.02
Denmark,DNK,2025-01-29 07:00:00,2025-01-29 08:00:00,83.23
Denmark,DNK,2025-01-29 08:00:00,2025-01-29 09:00:00,88.39
Denmark,DNK,2025-01-29 09:00:00,2025-01-29 10:00:00,78.9
Denmark,DNK,2025-01-29 10:00:00,2025-01-29 11:00:00,71.27
Denmark,DNK,2025-01-29 11:00:00,2025-01-29 12:00:00,70.24
Denmark,DNK,2025-01-29 12:00:00,2025-01-29 13:00:00,74.99
Denmark,DNK,2025-01-29 13:00:00,2025-01-29 14:00:00,82.55
Denmark,DNK,2025-01-29 14:00:00,2025-01-29 15:00:00,97.6
Denmark,DNK,2025-01-29 15:00:00,2025-01-29 16:00:00,108.43
Denmark,DNK,2025-01-29 16:00:00,2025-01-29 17:00:00,127.42
Denmark,DNK,2025-01-29 17:00:00,2025-01-29 18:00:00,117.3
Denmark,DNK,2025-01-29 18:00:00,2025-01-29 19:00:00,107.52
Denmark,DNK,2025-01-29 19:00:00,2025-01-29 20:00:00,91.98
Denmark,DNK,2025-01-29 20:00:00,2025-01-29 21:00:00,86.79
Denmark,DNK,2025-01-29 21:00:00,2025-01-29 22:00:00,83.42
Denmark,DNK,2025-01-29 22:00:00,2025-01-29 23:00:00,80.29
Denmark,DNK,2025-01-29 23:00:00,2025-01-30 00:00:00,71.94
Denmark,DNK,2025-01-30 00:00:00,2025-01-30 01:00:00,68.79
Denmark,DNK,2025-01-30 01:00:00,2025-01-30 02:00:00,69.37
Denmark,DNK,2025-01-30 02:00:00,2025-01-30 03:00:00,67.44
Denmark,DNK,2025-01-30 03:00:00,2025-01-30 04:00:00,67.18
Denmark,DNK,2025-01-30 04:00:00,2025-01-30 05:00:00,69.37
Denmark,DNK,2025-01-30 05:00:00,2025-01-30 06:00:00,72.07
Denmark,DNK,2025-01-30 06:00:00,2025-01-30 07:00:00,81.75
Denmark,DNK,2025-01-30 07:00:00,2025-01-30 08:00:00,88.76
Denmark,DNK,2025-01-30 08:00:00,2025-01-30 09:00:00,84.78
Denmark,DNK,2025-01-30 09:00:00,2025-01-30 10:00:00,77.15
Denmark,DNK,2025-01-30 10:00:00,2025-01-30 11:00:00,66.67
Denmark,DNK,2025-01-30 11:00:00,2025-01-30 12:00:00,64.94
