,electricity_demand,heat_demand
2025-06-21 21:00:00,91.88521693010652,22.348011476626
2025-06-21 22:00:00,93.631905020379,32.26524595492365
2025-06-21 23:00:00,92.5325239315185,23.54399439054205
2025-06-22 00:00:00,92.83302126316376,25.68444303071641
2025-06-22 01:00:00,90.527382638405,20.66681823077858
2025-06-22 02:00:00,95.36521007353517,16.514300650948943
2025-06-22 03:00:00,91.10219241508534,16.01846123723276
2025-06-22 04:00:00,88.37862364964342,21.2786469726774
2025-06-22 05:00:00,90.03437287736975,19.289859881574905
2025-06-22 06:00:00,91.27950749016526,11.481977714683792
2025-06-22 07:00:00,95.28518942455877,15.174213134823509
2025-06-22 08:00:00,92.15539256517306,18.69017869020698
2025-06-22 09:00:00,91.70350951292905,23.898351049511803
2025-06-22 10:00:00,88.49646515903738,20.16208600251489
2025-06-22 11:00:00,94.58014960950152,19.863380787510245
2025-06-22 12:00:00,90.2498383599526,15.271131687006182
2025-06-22 13:00:00,91.88835217765234,20.304266154786845
2025-06-22 14:00:00,96.61247518602252,26.76743109260688
2025-06-22 15:00:00,93.6824566786573,20.934042249302177
2025-06-22 16:00:00,87.25639700519821,12.604591240934424
2025-06-22 17:00:00,86.81837378088589,13.86929051842066
2025-06-22 18:00:00,91.9204724485195,23.057348184993007
2025-06-22 19:00:00,88.46243626151286,18.979080730024176
2025-06-22 20:00:00,94.03430862795804,19.71576723454149
2025-06-22 21:00:00,92.2042247461428,17.013764676174084
2025-06-22 22:00:00,92.56311476958018,22.584021523508152
2025-06-22 23:00:00,89.93701437385323,18.55265535255354
2025-06-23 00:00:00,97.2724376279352,19.115220553432064
2025-06-23 01:00:00,100.56787056045287,15.783972418105874
2025-06-23 02:00:00,91.1968985165421,24.64110917852609
2025-06-23 03:00:00,93.08509490940136,18.92031320607424
2025-06-23 04:00:00,92.31231534442878,23.05946498083465
2025-06-23 05:00:00,91.23585100234364,14.046953772496774
2025-06-23 06:00:00,89.51431098666667,28.679938081758102
2025-06-23 07:00:00,88.75199207957421,26.393766234581754
2025-06-23 08:00:00,88.59724102947118,10.45504447775311
2025-06-23 09:00:00,93.21765303726076,15.992245585294722
2025-06-23 10:00:00,90.4415731714594,22.38876856111973
2025-06-23 11:00:00,84.26514531404902,13.401380583725595
2025-06-23 12:00:00,93.33478944134713,19.342244368735507
2025-06-23 13:00:00,91.88638548934298,22.134328266619445
2025-06-23 14:00:00,96.04290646732848,19.079257903227617
2025-06-23 15:00:00,93.12473621878767,22.69956254520015
2025-06-23 16:00:00,87.5725930514667,16.541964317388178
2025-06-23 17:00:00,85.32359173179094,10.0
2025-06-23 18:00:00,89.85897500919067,24.927968723029792
2025-06-23 19:00:00,90.14760273868352,24.901998268777128
2025-06-23 20:00:00,94.8586973501414,32.54740295858258
2025-06-23 21:00:00,92.00966312376144,10.0
2025-06-23 22:00:00,95.44515847667702,23.798253529115577
2025-06-23 23:00:00,88.07817116833048,10.209259645021454
2025-06-24 00:00:00,94.9578004779253,28.844473733160555
2025-06-24 01:00:00,94.23507069768384,22.511437405871128
2025-06-24 02:00:00,86.0282549679832,15.32331306389553
2025-06-24 03:00:00,96.06242221434354,23.9956810635684
2025-06-24 04:00:00,92.38731199082986,17.341711476946124
2025-06-24 05:00:00,93.2961933443116,21.622140330462432
2025-06-24 06:00:00,89.53924930262852,21.163741220959203
2025-06-24 07:00:00,95.97430991612926,28.869409558099814
2025-06-24 08:00:00,88.60639544001128,29.23858197816045
2025-06-24 09:00:00,94.67636317135134,17.193760249861977
2025-06-24 10:00:00,94.658794138455,25.48749980070917
2025-06-24 11:00:00,89.29210263730326,21.988805699671406
2025-06-24 12:00:00,98.18310620119486,13.16957506789258
2025-06-24 13:00:00,92.94669719106214,16.770969848548678
2025-06-24 14:00:00,94.23366033448052,31.952713001665565
2025-06-24 15:00:00,87.7112337592465,22.08186815077705
2025-06-24 16:00:00,98.667141110016,25.312848998577905
2025-06-24 17:00:00,88.66237491941239,19.27582417825269
2025-06-24 18:00:00,95.43353767356771,17.659168801673225
2025-06-24 19:00:00,89.39813210910847,20.51876980107593
2025-06-24 20:00:00,90.54978419458732,19.07623032689928
2025-06-24 21:00:00,94.79804867166143,12.965521884847114
2025-06-24 22:00:00,95.54021130266268,15.440925874367029
2025-06-24 23:00:00,88.67019575299432,24.023471072397783
2025-06-25 00:00:00,95.78268703993534,18.60781708725231
2025-06-25 01:00:00,95.6741586654863,20.667741590226267
2025-06-25 02:00:00,89.75402608159958,21.7425015606203
2025-06-25 03:00:00,97.3932185083379,22.16252597165816
2025-06-25 04:00:00,88.25681030928557,26.36027850060654
2025-06-25 05:00:00,90.78388866001448,15.164727333004668
2025-06-25 06:00:00,94.12675088895249,23.54100663439464
2025-06-25 07:00:00,90.16129175658952,24.497129578295574
2025-06-25 08:00:00,93.54640398483288,25.684205622802388
2025-06-25 09:00:00,93.51183708765706,13.724020854172808
2025-06-25 10:00:00,92.26175160064942,22.09707050215257
2025-06-25 11:00:00,95.35524239672262,29.438420512943537
2025-06-25 12:00:00,92.20872290700116,20.398202689190963
2025-06-25 13:00:00,93.6248883977416,23.34773870112164
2025-06-25 14:00:00,96.40683334810124,24.86939568856346
2025-06-25 15:00:00,95.37731865087952,15.87791079881071
2025-06-25 16:00:00,95.40184108937645,30.212912861933678
2025-06-25 17:00:00,89.63546355506773,23.58050634656259
2025-06-25 18:00:00,94.69727418711363,23.72041053157681
2025-06-25 19:00:00,90.52797209415333,12.853331577009172
2025-06-25 20:00:00,89.36047034342471,25.17743927382535
2025-06-25 21:00:00,93.03151471899744,23.77868546474803
2025-06-25 22:00:00,90.57633513124776,29.41017732981285
2025-06-25 23:00:00,95.7043259871419,19.7761467591002
2025-06-26 00:00:00,95.8199932522102,16.438095225132024
2025-06-26 01:00:00,87.71308075588182,18.009764491304477
2025-06-26 02:00:00,90.98127958422312,18.94129602791731
2025-06-26 03:00:00,89.13270661684855,15.917834041945682
2025-06-26 04:00:00,92.17070642072206,28.009394369330693
2025-06-26 05:00:00,94.9712935131337,28.244255818185568
2025-06-26 06:00:00,92.92671549479768,20.67462128363257
2025-06-26 07:00:00,91.93275273461391,19.73823084619437
2025-06-26 08:00:00,97.65164438583771,12.673705238801736
2025-06-26 09:00:00,86.88625756952483,25.280635363831724
2025-06-26 10:00:00,97.5617851864428,30.11837005001734
2025-06-26 11:00:00,92.26926733736624,18.71615863053492
2025-06-26 12:00:00,93.71938629799833,21.369790699454686
2025-06-26 13:00:00,92.42381888820428,24.17736620794325
2025-06-26 14:00:00,98.68737926657452,30.68080675300668
2025-06-26 15:00:00,90.41919195111976,23.111008550711
2025-06-26 16:00:00,94.2013514063752,23.14329187734199
2025-06-26 17:00:00,95.80307134766836,23.117347897887377
2025-06-26 18:00:00,89.44295425194149,15.150800021078632
2025-06-26 19:00:00,91.57206506045486,15.097806302643995
2025-06-26 20:00:00,93.94360657919604,18.34816633411637
2025-06-26 21:00:00,91.78511096953032,27.509558943770298
2025-06-26 22:00:00,92.0558715897178,20.82586155064528
2025-06-26 23:00:00,93.51117228568243,19.912740030900284
2025-06-27 00:00:00,96.56818574525444,19.88356872959708
2025-06-27 01:00:00,93.65053351769254,21.9904024559636
2025-06-27 02:00:00,97.97376962806148,31.24903071515085
2025-06-27 03:00:00,91.80557642428656,22.04286284377901
2025-06-27 04:00:00,91.10399164042695,18.928271394973034
2025-06-27 05:00:00,100.70024855921336,23.047440487458115
2025-06-27 06:00:00,93.0093324568951,31.7586248686993
2025-06-27 07:00:00,91.11300115989329,20.5316135864317
2025-06-27 08:00:00,89.88263676520627,17.203773548367035
2025-06-27 09:00:00,98.39769661381622,20.667429903737315
2025-06-27 10:00:00,94.21258176680666,23.880313992529
2025-06-27 11:00:00,94.5399916647721,26.742325624098
2025-06-27 12:00:00,94.8886528599971,28.40067588816824
2025-06-27 13:00:00,98.4707303649014,18.2033153410804
2025-06-27 14:00:00,94.95945750351044,18.74382033314284
2025-06-27 15:00:00,102.59685016365168,21.94837753021635
2025-06-27 16:00:00,96.03310380904216,27.054287210363952
2025-06-27 17:00:00,98.88479595880172,17.39940216966547
2025-06-27 18:00:00,98.1832619501828,20.730907824381102
2025-06-27 19:00:00,95.72677708116458,20.87240039487896
2025-06-27 20:00:00,94.14425345935732,28.61391069424057
2025-06-27 21:00:00,96.97057101574774,26.61598303337027
2025-06-27 22:00:00,97.5749483650436,28.56324397667137
2025-06-27 23:00:00,94.397321753617,30.80846976916186
2025-06-28 00:00:00,96.68497362935128,22.65770655605392
2025-06-28 01:00:00,99.9658930941162,18.320247385069
2025-06-28 02:00:00,102.53888105222129,18.42421974577714
2025-06-28 03:00:00,98.96433853958344,15.210692753240984
2025-06-28 04:00:00,102.06212993598685,22.180016728515035
2025-06-28 05:00:00,94.65877055061446,22.62578011007514
2025-06-28 06:00:00,98.72599867893864,28.55811895678601
2025-06-28 07:00:00,100.7097800084316,24.778792568570807
2025-06-28 08:00:00,94.07949622398714,22.316854001190094
2025-06-28 09:00:00,95.38640013521804,24.26317684055015
2025-06-28 10:00:00,102.1319528109809,19.723371106901343
2025-06-28 11:00:00,94.0683980852728,30.12072750639004
2025-06-28 12:00:00,93.04614299258994,21.139955276509525
2025-06-28 13:00:00,101.7296927686973,19.44609168809928
2025-06-28 14:00:00,100.81262337902,29.31174353761602
2025-06-28 15:00:00,98.59564494287932,28.17010525274728
2025-06-28 16:00:00,97.23946142799842,16.75816679914086
2025-06-28 17:00:00,96.13868272648315,29.72926441684921
2025-06-28 18:00:00,98.37811255567496,21.82430273877753
2025-06-28 19:00:00,102.3500376797133,23.740094169689044
2025-06-28 20:00:00,98.40500125817576,26.62440341821923
2025-06-28 21:00:00,104.2691959437826,28.70144255512581
2025-06-28 22:00:00,95.15383060339671,28.07505243375503
2025-06-28 23:00:00,97.86826981284608,25.678220421300857
2025-06-29 00:00:00,96.8881026026292,23.884061961041382
2025-06-29 01:00:00,94.83212541348855,28.14865351080279
2025-06-29 02:00:00,97.70886905886915,25.576181071177
2025-06-29 03:00:00,99.50097100255704,35.275755393205344
2025-06-29 04:00:00,99.90282292670489,29.262177436698305
2025-06-29 05:00:00,104.92291846551652,21.794483803731083
2025-06-29 06:00:00,99.8866679138124,24.10526574777346
2025-06-29 07:00:00,102.02564728640117,26.81619776166147
2025-06-29 08:00:00,98.85575251992816,33.1546258563835
2025-06-29 09:00:00,103.77412474322044,33.79548298742334
2025-06-29 10:00:00,106.0180429153423,24.84202145675027
2025-06-29 11:00:00,100.49893020581509,22.237503729940038
2025-06-29 12:00:00,96.01091382161589,21.68140266193967
2025-06-29 13:00:00,97.42592180063188,28.33448065504228
2025-06-29 14:00:00,100.00180935305622,38.6749279895282
2025-06-29 15:00:00,100.6093873076564,29.935363723179965
2025-06-29 16:00:00,101.41926614142402,19.35442810485087
2025-06-29 17:00:00,100.78888567405036,23.778272114130218
2025-06-29 18:00:00,99.51374718915451,24.373221431162136
2025-06-29 19:00:00,97.66888839184412,23.46747111487597
2025-06-29 20:00:00,100.86577477182313,25.722890863359307
2025-06-29 21:00:00,105.31237684891966,29.594389081577383
2025-06-29 22:00:00,102.89242740179432,31.24254743212428
2025-06-29 23:00:00,101.52214575562137,33.376851361296
2025-06-30 00:00:00,103.09228599049392,30.62459808426155
2025-06-30 01:00:00,98.9760969025484,18.318537787606765
2025-06-30 02:00:00,98.65034323429744,22.88861573489084
2025-06-30 03:00:00,98.01777239983296,27.470657528634963
2025-06-30 04:00:00,99.97138967546698,29.08364882261269
2025-06-30 05:00:00,99.16747989818646,32.74058938769499
2025-06-30 06:00:00,104.14468948209728,28.735786141224743
2025-06-30 07:00:00,99.18037571066957,28.859882233034494
2025-06-30 08:00:00,98.2847679461922,29.88191991056225
2025-06-30 09:00:00,106.60735157778537,27.504511347387464
2025-06-30 10:00:00,99.5122744898293,29.300825882462377
2025-06-30 11:00:00,101.4138522649182,34.5824277882259
2025-06-30 12:00:00,102.394182012155,28.620659044004764
2025-06-30 13:00:00,97.7171541208293,28.976169843670338
2025-06-30 14:00:00,104.9207713753256,29.046393042980448
2025-06-30 15:00:00,103.21282377639092,35.79033572411308
2025-06-30 16:00:00,106.0638186232333,23.848399953443757
2025-06-30 17:00:00,99.43824739336628,38.35514767897657
2025-06-30 18:00:00,101.86057722221246,23.68129057220641
2025-06-30 19:00:00,101.76858710614523,26.37941853452386
2025-06-30 20:00:00,102.52953200894092,33.46155787446746
2025-06-30 21:00:00,97.46138898293324,34.97681670603306
2025-06-30 22:00:00,102.24512241372834,22.895118192659226
2025-06-30 23:00:00,97.72060826572876,24.53649068376457
2025-07-01 00:00:00,103.07500221359076,31.38921404735924
2025-07-01 01:00:00,95.6986166966962,41.80666100907076
2025-07-01 02:00:00,96.6143615902777,36.40043599814285
2025-07-01 03:00:00,104.70931417109136,29.013182773612325
2025-07-01 04:00:00,100.69768044447645,18.242550119682026
2025-07-01 05:00:00,99.45912519236153,30.83091308536402
2025-07-01 06:00:00,106.31970965156032,32.31865680656644
2025-07-01 07:00:00,103.57448854640408,28.678134189004812
2025-07-01 08:00:00,105.29227527984044,26.42238474050611
2025-07-01 09:00:00,102.2616249325828,31.556177451152237
2025-07-01 10:00:00,110.88352931324538,26.133337262075564
2025-07-01 11:00:00,101.11533332965628,40.291118215379285
2025-07-01 12:00:00,108.24652681341168,38.596764153001104
2025-07-01 13:00:00,102.9130348544008,34.386696132664326
2025-07-01 14:00:00,98.21761614104967,31.629700171384503
2025-07-01 15:00:00,104.71362344779602,27.964256777483893
2025-07-01 16:00:00,104.29320431135515,31.24498070753515
2025-07-01 17:00:00,100.27869413685154,39.629145255605614
2025-07-01 18:00:00,100.74964224825204,35.85957037183931
2025-07-01 19:00:00,103.52573921668782,32.6182935383251
2025-07-01 20:00:00,104.73249325061974,36.30312147571377
2025-07-01 21:00:00,96.35455724244513,34.49460040798747
2025-07-01 22:00:00,107.00908240537308,33.831105747236045
2025-07-01 23:00:00,102.4492628058563,36.83557302225891
2025-07-02 00:00:00,100.02041473811724,34.60079541543556
2025-07-02 01:00:00,106.92161316580297,36.39117086196405
2025-07-02 02:00:00,104.11016583137392,32.987955017801845
2025-07-02 03:00:00,107.91196738885812,30.99284094256084
2025-07-02 04:00:00,105.6596152708394,29.604944087199403
2025-07-02 05:00:00,104.42333564633373,29.091331127823068
2025-07-02 06:00:00,104.05163637078238,24.48397399351519
2025-07-02 07:00:00,106.03973205499798,28.031894039271243
2025-07-02 08:00:00,103.4325822341997,27.968908362716785
2025-07-02 09:00:00,102.19684931726076,30.217841103580067
2025-07-02 10:00:00,106.66548853946476,40.64698222469229
2025-07-02 11:00:00,104.48328894393656,32.12894269050097
2025-07-02 12:00:00,105.09823812615674,34.20636963137128
2025-07-02 13:00:00,108.34624304406292,34.44470175815874
2025-07-02 14:00:00,104.81682194439873,41.0963563318178
2025-07-02 15:00:00,105.283675908725,30.360646862873164
2025-07-02 16:00:00,103.51951636500893,32.20585449807139
2025-07-02 17:00:00,106.69033815818132,32.86712149736487
2025-07-02 18:00:00,106.52701254457632,39.16020308540988
2025-07-02 19:00:00,108.2590159668262,40.27721904022682
2025-07-02 20:00:00,103.89821147894676,36.00851708843711
2025-07-02 21:00:00,104.34079451046895,39.8787922895489
2025-07-02 22:00:00,108.1690394324646,34.68093221737313
2025-07-02 23:00:00,106.62737684217392,33.007721594001225
2025-07-03 00:00:00,103.2299172459802,39.84219205748638
2025-07-03 01:00:00,109.94578524959266,36.464211422558144
2025-07-03 02:00:00,101.00803484651234,30.425733222175182
2025-07-03 03:00:00,108.53321087504597,39.16746130587647
2025-07-03 04:00:00,102.46139162472863,33.21456457762184
2025-07-03 05:00:00,111.9907599706628,32.6792768075852
2025-07-03 06:00:00,101.77565203884464,38.87447306056006
2025-07-03 07:00:00,109.94194464442609,34.041031984583284
2025-07-03 08:00:00,106.31571033248014,36.50540609271532
2025-07-03 09:00:00,105.53590028766914,37.94540591753936
2025-07-03 10:00:00,107.2666610420543,30.79575567628909
2025-07-03 11:00:00,108.68059830991984,36.70915011585742
2025-07-03 12:00:00,104.1457798272038,41.60634686050453
2025-07-03 13:00:00,104.48535472449004,30.1503821812977
2025-07-03 14:00:00,108.95491631212656,37.255646160944025
2025-07-03 15:00:00,101.9570986757933,30.93178886384067
2025-07-03 16:00:00,105.39910285805252,40.25877855683077
2025-07-03 17:00:00,116.3461451856712,40.28361224194172
2025-07-03 18:00:00,104.3919660297576,33.52439322227997
2025-07-03 19:00:00,110.81095517071276,46.415690056387824
2025-07-03 20:00:00,105.68085251666623,40.97183136849409
2025-07-03 21:00:00,109.0366093513795,39.04411884266891
2025-07-03 22:00:00,109.54291608891695,38.832903497658975
2025-07-03 23:00:00,111.03669529610612,40.56945963658839
2025-07-04 00:00:00,107.11863565270085,30.741185096918368
2025-07-04 01:00:00,113.7552140858958,36.76159816193636
2025-07-04 02:00:00,106.08929956028403,37.77326118092624
2025-07-04 03:00:00,108.62830071077168,33.924959153460186
2025-07-04 04:00:00,108.72937672764712,38.31752227821411
2025-07-04 05:00:00,104.69511942112172,42.219495283140006
2025-07-04 06:00:00,107.27045142948006,34.01922275558789
2025-07-04 07:00:00,108.67921487456516,35.922552874993414
2025-07-04 08:00:00,106.96447443573142,32.157911085849946
2025-07-04 09:00:00,115.64932492412778,27.39160797870422
2025-07-04 10:00:00,105.87594504451629,40.286476967917416
2025-07-04 11:00:00,111.99489541511424,36.32795303649672
2025-07-04 12:00:00,111.09034566892969,36.75886331524726
2025-07-04 13:00:00,108.54325771678306,31.65097602942823
2025-07-04 14:00:00,106.05262395353184,35.72073346990763
2025-07-04 15:00:00,106.40641671831892,42.19415162540484
2025-07-04 16:00:00,107.21973241549507,36.77774099704189
2025-07-04 17:00:00,103.47837770415352,36.98152034026937
2025-07-04 18:00:00,105.88668368123236,37.93472134794735
2025-07-04 19:00:00,104.51063559651745,30.776154500576105
2025-07-04 20:00:00,113.05617775028142,40.14315506126006
2025-07-04 21:00:00,110.93392560461952,30.802547852875712
2025-07-04 22:00:00,111.4959402096222,32.43994000663068
2025-07-04 23:00:00,110.96348279858417,31.950913098922484
2025-07-05 00:00:00,109.75634417325573,36.37931647010049
2025-07-05 01:00:00,113.69541780710406,35.55111329302737
2025-07-05 02:00:00,107.53850135606368,37.36466413171763
2025-07-05 03:00:00,109.74768370129188,32.90139393630853
2025-07-05 04:00:00,111.72520546198938,42.5115055800489
2025-07-05 05:00:00,105.5762203276591,41.70998586685914
2025-07-05 06:00:00,118.88489456601285,36.72606031312659
2025-07-05 07:00:00,109.73556187674448,35.25803100547204
2025-07-05 08:00:00,110.13002259309684,34.80726677464408
2025-07-05 09:00:00,113.5283270562692,36.20696798619103
2025-07-05 10:00:00,112.55564291124804,30.80955076846149
2025-07-05 11:00:00,109.9775363563336,33.065265737085014
2025-07-05 12:00:00,110.30565367711851,42.21586732274921
2025-07-05 13:00:00,105.45421679742614,39.47572482064942
2025-07-05 14:00:00,108.34809237142213,46.18886213485469
2025-07-05 15:00:00,111.6193743206392,36.571767921315725
2025-07-05 16:00:00,111.44909921520298,36.309854562539975
2025-07-05 17:00:00,113.8300144802119,36.12702260748139
2025-07-05 18:00:00,109.85352658287228,36.61920734145143
2025-07-05 19:00:00,106.101095270577,34.96318474513659
2025-07-05 20:00:00,113.48048025528747,39.66523003639646
2025-07-05 21:00:00,114.6652968673964,38.50254916459241
2025-07-05 22:00:00,113.09790478464208,35.85359855688203
2025-07-05 23:00:00,109.9578113623289,44.70445693999588
2025-07-06 00:00:00,113.62680765420949,47.97656411101127
2025-07-06 01:00:00,120.82471065758511,44.37086525142749
2025-07-06 02:00:00,110.92715532305338,41.372318445148935
2025-07-06 03:00:00,106.6895937639102,42.43365247196445
2025-07-06 04:00:00,108.90843737508294,47.949370112871065
2025-07-06 05:00:00,112.58558939147063,42.51075796935561
2025-07-06 06:00:00,105.9359945142782,35.82447818397596
2025-07-06 07:00:00,111.29923696812524,40.75239037664176
2025-07-06 08:00:00,111.97202932591344,41.96224070528237
2025-07-06 09:00:00,115.47574470125512,33.896793111637564
2025-07-06 10:00:00,114.83968981738224,37.484451156003445
2025-07-06 11:00:00,113.54094828306675,44.449153028088766
2025-07-06 12:00:00,104.49660570224997,29.867179058545624
2025-07-06 13:00:00,113.78460843326536,32.76930632391859
2025-07-06 14:00:00,113.17415037987938,38.175574953557
2025-07-06 15:00:00,111.86095679679848,40.86152164309196
2025-07-06 16:00:00,105.9373204626386,32.33982461633054
2025-07-06 17:00:00,108.83187552753354,38.52825099676502
2025-07-06 18:00:00,107.6952841525617,44.96459515660673
2025-07-06 19:00:00,105.18362474115813,39.5719073450508
2025-07-06 20:00:00,111.25214224382051,43.95633241622056
2025-07-06 21:00:00,108.89899670661096,36.33189246426427
2025-07-06 22:00:00,119.1992906610881,35.273789636335465
2025-07-06 23:00:00,110.84730221727774,43.5979871870167
2025-07-07 00:00:00,115.26445272164727,41.22952092733034
2025-07-07 01:00:00,106.70480038658958,33.48411742179697
2025-07-07 02:00:00,109.85005983043598,35.43612400763664
2025-07-07 03:00:00,111.75857824662911,47.29079082381325
2025-07-07 04:00:00,108.77030173448352,34.871987482959945
2025-07-07 05:00:00,110.25436149720642,44.192607285250645
2025-07-07 06:00:00,110.89262994012304,37.15554917268516
2025-07-07 07:00:00,110.86959512074591,39.555439793244965
2025-07-07 08:00:00,117.1608267493032,41.06843413491403
2025-07-07 09:00:00,112.75361564734098,29.114030738548458
2025-07-07 10:00:00,113.08024637036658,32.32812800440617
2025-07-07 11:00:00,113.28276739582633,40.0954681667269
2025-07-07 12:00:00,113.52307951721583,36.0636625662851
2025-07-07 13:00:00,111.4572441369916,44.6888115649893
2025-07-07 14:00:00,110.76367658795284,31.695311298048765
2025-07-07 15:00:00,112.24567897407792,42.57150607681304
2025-07-07 16:00:00,115.23426083349491,32.88274288473286
2025-07-07 17:00:00,115.1604835099668,38.02124397393551
2025-07-07 18:00:00,111.07779396067352,34.477100566548955
2025-07-07 19:00:00,114.11904016853218,49.32765848688384
2025-07-07 20:00:00,111.24757286454768,33.133866038816514
2025-07-07 21:00:00,111.9480532122992,39.23614308714834
2025-07-07 22:00:00,110.4402819899609,31.226671394522725
2025-07-07 23:00:00,111.32962211830792,47.872408145379566
2025-07-08 00:00:00,115.91154699374998,41.89396886598696
2025-07-08 01:00:00,112.1771123972605,40.58471440323612
2025-07-08 02:00:00,112.31728069207024,47.2829978628719
2025-07-08 03:00:00,107.58065525242728,40.65942079731423
2025-07-08 04:00:00,111.0047427259839,41.03033122958748
2025-07-08 05:00:00,111.21798530423996,40.60055645579991
2025-07-08 06:00:00,109.46324415745974,42.76884624100556
2025-07-08 07:00:00,112.0237038535956,37.49650069887861
2025-07-08 08:00:00,110.67848158441906,38.89459191828536
2025-07-08 09:00:00,112.21262416584362,44.0243097424001
2025-07-08 10:00:00,112.34304061041196,41.365396338744574
2025-07-08 11:00:00,109.1164499025985,39.41249340555581
2025-07-08 12:00:00,110.7920750674647,32.9855684597607
2025-07-08 13:00:00,112.2240564263052,47.48218500070569
2025-07-08 14:00:00,115.5478704904654,36.68770164724137
2025-07-08 15:00:00,112.767453572921,44.93348224663006
2025-07-08 16:00:00,110.01309944470216,40.87767324289484
2025-07-08 17:00:00,113.19681314943078,33.53254625804988
2025-07-08 18:00:00,117.12262432030973,46.26135503999751
2025-07-08 19:00:00,114.74956073137211,41.27214454560277
2025-07-08 20:00:00,113.64076948514268,46.67491667752104
2025-07-08 21:00:00,114.17299400897534,39.08417997884879
2025-07-08 22:00:00,116.3134043445908,43.51379837014018
2025-07-08 23:00:00,115.2170266809611,31.17751074218305
2025-07-09 00:00:00,113.68631710454042,37.48495664321866
2025-07-09 01:00:00,115.18713815985204,33.61624483992544
2025-07-09 02:00:00,108.73071997480623,38.10175401340646
2025-07-09 03:00:00,107.46262588776746,42.32848034231903
2025-07-09 04:00:00,112.43375304364932,36.93955665344709
2025-07-09 05:00:00,112.1608222313884,44.27399057063069
2025-07-09 06:00:00,110.31466106540304,35.66332800819274
2025-07-09 07:00:00,114.41484907162516,44.36347413039192
2025-07-09 08:00:00,106.33888950245256,46.476266091176456
2025-07-09 09:00:00,110.31264275835306,44.98459020198139
2025-07-09 10:00:00,110.4508629740296,38.18478434951359
2025-07-09 11:00:00,106.98488595599083,29.2665233215685
2025-07-09 12:00:00,116.36533850994736,42.7919804718262
2025-07-09 13:00:00,107.79018923755255,39.24161946996601
2025-07-09 14:00:00,110.08871476043672,34.961770231722994
2025-07-09 15:00:00,114.56291143333158,37.05757683556413
2025-07-09 16:00:00,113.7616418122148,46.99563236415263
2025-07-09 17:00:00,108.48281281497596,34.12063590137944
2025-07-09 18:00:00,113.83793431147323,42.13201256179738
2025-07-09 19:00:00,112.6422497621115,40.86268720432386
2025-07-09 20:00:00,118.7537337745943,37.96768876494373
2025-07-09 21:00:00,112.94748152473692,42.95832371309725
2025-07-09 22:00:00,111.29227178410412,47.87722354180405
2025-07-09 23:00:00,109.1261335353792,38.21578188730648
2025-07-10 00:00:00,109.44185810978048,38.45868347026168
2025-07-10 01:00:00,109.17553787804958,42.76316968940504
2025-07-10 02:00:00,115.74370826478469,44.22162593022392
2025-07-10 03:00:00,111.66119953573651,38.968753754943926
2025-07-10 04:00:00,113.27922209279784,38.05661204040543
2025-07-10 05:00:00,116.1017291161878,28.47075371264635
2025-07-10 06:00:00,104.45841590182545,35.64376376661506
2025-07-10 07:00:00,115.34456985211354,33.81139019767466
2025-07-10 08:00:00,111.64759958957538,42.90453383578483
2025-07-10 09:00:00,112.75933622991796,38.23467637199241
2025-07-10 10:00:00,108.941087621479,38.01118925902912
2025-07-10 11:00:00,109.13235616880746,39.35244804603812
2025-07-10 12:00:00,112.83502705967544,35.01760703960947
2025-07-10 13:00:00,118.4923728569804,47.10481538942976
2025-07-10 14:00:00,114.31794163876846,45.79897125880681
2025-07-10 15:00:00,115.07332707418485,47.36729222516767
2025-07-10 16:00:00,110.66884770829854,42.66193767527726
2025-07-10 17:00:00,109.41167093574916,39.06489303439636
2025-07-10 18:00:00,108.83664205546152,47.25270342523294
2025-07-10 19:00:00,109.68035262318112,35.74033961770629
2025-07-10 20:00:00,104.952289394265,34.75459179861151
2025-07-10 21:00:00,108.9006900408606,36.06789049568611
2025-07-10 22:00:00,109.3585509727805,41.65396677553152
2025-07-10 23:00:00,110.47705184768996,35.192600403936126
2025-07-11 00:00:00,111.36124879757304,38.18913352724117
2025-07-11 01:00:00,112.01558199430112,30.9189529190004
2025-07-11 02:00:00,110.8450457147711,41.29531015924121
2025-07-11 03:00:00,109.10644928693496,31.265261710047685
2025-07-11 04:00:00,104.92102639228476,34.15029704775451
2025-07-11 05:00:00,109.04487017257892,44.85663167226751
2025-07-11 06:00:00,107.81251054240094,44.631454040392505
2025-07-11 07:00:00,112.08650486719364,40.55987007009031
2025-07-11 08:00:00,113.3739876604408,40.02444337903587
2025-07-11 09:00:00,113.41904121696714,35.94852978001603
2025-07-11 10:00:00,112.83077352755988,34.6953970004654
2025-07-11 11:00:00,110.11531327870252,36.7046819962731
2025-07-11 12:00:00,108.90538996531868,30.90298578943478
2025-07-11 13:00:00,108.18470878009268,39.68825981586218
2025-07-11 14:00:00,105.85767810847744,38.62433048232474
2025-07-11 15:00:00,113.30929449310707,33.66662705803219
2025-07-11 16:00:00,109.76256284833318,46.13010555632989
2025-07-11 17:00:00,106.50004505278406,41.273634485081935
2025-07-11 18:00:00,107.71137258514688,41.65005573232187
2025-07-11 19:00:00,107.5411213769758,35.70534211607764
2025-07-11 20:00:00,110.22172798082524,38.086004135648245
2025-07-11 21:00:00,113.24509213579262,41.17955193351767
2025-07-11 22:00:00,108.9481788410582,38.756059325346136
2025-07-11 23:00:00,103.18343431752172,45.95053878572203
